idAdministradora,strCnpjAdministradora,strNomeAdministradora,idTipoAdministradora,NomeTipoAdministradora,idSegmento,strNomeSegmento,dtBase,fltTaxaAdministracao,intQuantidadeGruposAtivos,intQuantidadeGruposConstituidosMes,intQuantidadeGruposEncerradosMes,intQuantidadeCotasComercializadasMes,intQuantidadeCotasExcluidasComercializar,intQuantidadeAcumuladaCotasAtivasContempladas,intQuantidadeCotasAtivasNaoContempladas,intQuantidadeCotasAtivasContempladasMes,intQuantidadeCotasAtivasAdimplentes,intQuantidadeCotasAtivasContempladasInadimplente,intQuantidadeCotasAtivasNaoContempladasInadimplentes,intQuantidadeCotasExcluidas,intQuantidadeCotasAtivasQuitadas,intQuantidadeCotasAtivasComCreditoPendenteUtilizacao,fltReceitaOperacional,fltReceitaNaoOperacional,fltDespesaOperacional,fltDespesaAdministrativa,fltDespesaNaoOperacional,fltResultado,fltIndiceDASobreReceita,fltIndiceDOSemDASobreReceita,fltIndiceDOSobreReceita,fltIndiceResultadoSobreReceita
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,20.33189,3,0,0,63,0,608,1704,12,1912,130,270,3060,222,39,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.11833,14,0,1,26,463,1083,1148,25,1923,165,143,1069,506,66,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,16.997589,8,0,0,33,447,889,768,21,1426,113,118,1098,371,61,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
117,80402746,RIVEL ADM.CONSORCIOS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871543.0,47000.0,-6347456.5,-5775394.0,-37307.66,-466221.16,0.975813,0.096656,1.072469,-0.078773
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,24.196581,95,1,0,1751,8495,17808,33347,201,47223,794,3138,70584,6404,4957,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,14.70238,2,0,0,45,84,259,329,3,526,28,34,517,62,63,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,16.964741,153,3,0,1140,2438,18946,17137,187,32236,1542,2305,21846,8129,5548,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,19.033159,18,1,1,104,437,3125,2083,65,4634,234,340,4577,1288,883,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
84,51855716,RODOBENS ADM CONSORCIOS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,24.98896,19,0,1,112,327,1996,1447,62,2667,530,246,3216,573,440,276352448.0,0.0,-168810096.0,-130161648.0,-51211.43,107491140.57,0.470999,0.139852,0.610851,0.388964
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.4447,9,0,0,11,0,94,219,11,282,7,24,5,2,23,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
118,80674393,SANTA FÉ ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627945.19,0.0,-506692.47,-419667.59,0.0,121252.72,0.668319,0.138587,0.806906,0.193094
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.235,38,0,0,31,62,1024,948,35,1541,217,214,149,314,185,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
130,89472310,SERRANA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493107.88,46990.73,-896129.44,-420792.62,-2899.48,641069.69,0.273224,0.308641,0.581865,0.416252
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.634899,48,1,1,2228,5017,8033,31896,132,32981,1188,5760,25302,1836,1725,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.2586,2,1,0,98,4,194,297,4,436,31,24,116,21,50,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.3086,124,7,2,1410,582,16607,19302,401,30922,2142,2845,9469,6915,3281,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,16.174101,20,0,1,78,123,3760,1714,90,4640,513,321,2481,1564,851,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
112,76515071,SERVOPA ADM CONSÓRCIOS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99435688.0,0.0,-56022164.0,-52979032.0,0.0,43413524.0,0.532797,0.030604,0.563401,0.436599
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,25.9697,1,0,0,20,267,12,186,0,138,6,54,281,0,11,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,24.322821,46,0,1,2834,17570,3089,18310,84,14526,733,6140,60893,514,676,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
129,87945218,SIMPALA ADM CONSÓRCIOS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78209056.0,5345628.0,-41984016.0,-36197128.0,-33291382.0,8279286.0,0.433215,0.069259,0.502474,0.099088
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,24.80954,5,0,0,38,385,1235,1349,11,2197,174,213,5686,183,323,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.36345,10,1,0,45,85,573,567,12,1002,53,85,606,174,149,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
128,87852273,SINOSSERRA ADM CONSÓRCIOS S.A.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10892352.0,151113.62,-9599680.0,-6758101.5,-16644.15,1427141.47,0.611955,0.257309,0.869263,0.129229
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,10.08971,2,0,0,0,26,275,104,6,327,31,21,292,147,34,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,17.75321,33,0,0,89,850,7824,4231,197,10337,831,887,10839,3811,658,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
16,4058605,SOLUÇÃO ADM. DE CONSÓRCIOS LTD,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170865.0,8463.8,-2774831.0,-2774831.0,-6078.65,2398419.15,0.535751,-0.0,0.535751,0.463075
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,4.48917,21,0,0,322,749,22360,10460,531,31033,715,1072,9836,13710,866,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
87,54708839,SPERTA ADM CONSORCIO NAC LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545748.25,47062.55,-2414387.0,-1919607.12,0.0,1178423.8,0.534291,0.137714,0.672005,0.327995
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,22.292379,6,0,0,69,923,818,875,7,1310,97,286,5083,327,133,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.68814,1,0,0,0,143,194,0,0,159,35,0,974,123,8,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.86189,11,0,0,58,763,1839,1564,35,2953,202,248,2628,768,228,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
126,87636635,SPONCHIADO ADM CONSÓRCIOS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795538.0,17125.91,-7832619.5,-2811820.0,0.0,3980044.41,0.238034,0.425035,0.66307,0.33693
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,26.29348,2,0,1,31,104,330,1052,11,1169,43,170,2035,53,122,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,16.61055,2,0,0,27,118,388,740,14,950,49,129,745,85,70,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.45112,9,0,0,192,214,3758,3177,103,5792,495,648,4514,1552,478,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,20.17754,9,0,0,101,115,4472,2256,72,5659,557,512,4524,2472,565,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
86,53211488,TARRAF ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14632344.0,1003321.75,-10024938.0,-8842210.0,-15929.59,5594798.16,0.565515,0.075643,0.641158,0.357823
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.71699,3,0,0,129,2981,329,854,7,818,23,342,5589,201,74,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,16.981529,1,0,0,5,414,46,52,3,71,6,21,1025,4,11,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,21.26722,18,0,0,1841,36413,4288,11755,134,11753,882,3408,76299,835,497,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,29.14286,1,0,0,5,113,4,17,0,18,0,3,113,1,1,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
95,59956185,TRADIÇÃO ADM CONS. LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32765650.0,16924.58,-31599148.0,-27137290.0,-635998.31,547428.27,0.827796,0.136105,0.963901,0.016699
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,30.7439,1,0,0,0,606,29,53,0,72,2,8,1092,0,24,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,21.430099,2,0,0,8,807,95,98,2,147,32,14,1860,1,16,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,29.434601,2,0,0,3,630,64,66,2,107,15,8,1053,0,17,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
23,5551841,TÁGIDE CONSÓRCIOS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390901.0,16250.89,-559016.75,-553957.0,0.0,-151864.86,1.360566,0.012427,1.372993,-0.372993
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,5.0,3,0,0,0,9,154,137,6,289,0,2,9,44,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,50586247,UNAFISCO-ASS NAC AUD FISC RFB,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,46931655,UNECONSORCIO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023172.75,412.55,-1048387.31,-933651.25,0.0,-24802.01,0.912138,0.112092,1.024231,-0.024231
157,46931655,CONS NAC PROESTE-DIVELPA LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023172.75,412.55,-1048387.31,-933651.25,0.0,-24802.01,0.912138,0.112092,1.024231,-0.024231
72,46931655,UNECONSORCIO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023172.75,412.55,-1048387.31,-933651.25,0.0,-24802.01,0.912138,0.112092,1.024231,-0.024231
157,46931655,CONS NAC PROESTE-DIVELPA LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023172.75,412.55,-1048387.31,-933651.25,0.0,-24802.01,0.912138,0.112092,1.024231,-0.024231
72,46931655,UNECONSORCIO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,10.11526,3,0,0,27,146,189,453,14,589,8,45,192,11,72,1023172.75,412.55,-1048387.31,-933651.25,0.0,-24802.01,0.912138,0.112092,1.024231,-0.024231
